region,id
Casanare,85279
Casanare,85300
Casanare,85325
Casanare,85315
Casanare,85410
Casanare,85430
Casanare,85400
Casanare,85440
Casanare,85001
Cauca,19022
Cauca,19050
Cauca,19075
Cauca,19100
Cauca,19110
Cauca,19130
Cauca,19137
Cauca,19142
Cauca,19212
Cauca,19256
Cauca,19290
Cauca,19300
Cauca,19318
Cauca,19355
Cauca,19364
Cauca,19392
Cauca,19397
Cauca,19418
Cauca,19450
Cauca,19455
Cauca,19473
Cauca,19513
Cauca,19532
Cauca,19533
Cauca,19548
Cauca,19001
Cauca,19573
Cauca,19585
Cauca,19517
Cauca,19622
Cauca,19693
Cauca,19701
Cauca,19698
Cauca,19743
Cauca,19760
Cauca,19785
Cauca,19780
Cauca,19809
Cauca,19807
Cauca,19821
Cauca,19824
Cauca,19845
Cesar,20011
Cesar,20013
Cesar,20032
Cesar,20045
Cesar,20060
Cesar,20175
Cesar,20178
Cesar,20228
Cesar,20238
Cesar,20250
Cesar,20295
Cesar,20310
Cesar,20383
Cesar,20400
Cesar,20621
Cesar,20443
Cesar,20517
Cesar,20550
Cesar,20570
Cesar,20614
Cesar,20710
Cesar,20750
Cesar,20770
Cesar,20787
Cesar,20001
Chocó,27001
Chocó,27006
Chocó,27025
Chocó,27050
Chocó,27073
Chocó,27075
Chocó,27077
Chocó,27099
Chocó,27135
Chocó,27150
Chocó,27160
Chocó,27205
Chocó,27245
Chocó,27250
Chocó,27361
Chocó,27372
Chocó,27413
Chocó,27425
Chocó,27430
Chocó,27450
Chocó,27491
Chocó,27495
Chocó,27580
Chocó,27600
Chocó,27615
Chocó,27660
Chocó,27745
Chocó,27787
Chocó,27800
Chocó,27810
Córdoba,23068
Córdoba,23079
Córdoba,23090
Córdoba,23162
Córdoba,23168
Córdoba,23182
Córdoba,23189
Córdoba,23300
Córdoba,23350
Córdoba,23417
Córdoba,23419
Córdoba,23464
Córdoba,23466
Córdoba,23001
Córdoba,23500
Córdoba,23555
Córdoba,23570
Córdoba,23574
Córdoba,23580
Córdoba,23586
Córdoba,23660
Córdoba,23670
Córdoba,23672
Córdoba,23675
Córdoba,23678
Córdoba,23682
Córdoba,23686
Córdoba,23807
Córdoba,23815
Córdoba,23855
Cundinamarca,25001
Cundinamarca,25019
Cundinamarca,25035
Cundinamarca,25040
Cundinamarca,25053
Cundinamarca,25086
Cundinamarca,25095
Cundinamarca,25099
Cundinamarca,25120
Cundinamarca,25123
Cundinamarca,25126
Cundinamarca,25148
Cundinamarca,25151
Cundinamarca,25154
Cundinamarca,25168
Cundinamarca,25175
Cundinamarca,25178
Cundinamarca,25181
Cundinamarca,25183
Cundinamarca,25200
Cundinamarca,25214
Cundinamarca,25224
Cundinamarca,25245
Cundinamarca,25258
Cundinamarca,25260
Cundinamarca,25269
Cundinamarca,25279
Cundinamarca,25281
Cundinamarca,25286
Cundinamarca,25288
Cundinamarca,25290
Cundinamarca,25293
Cundinamarca,25295
Cundinamarca,25297
Cundinamarca,25299
Cundinamarca,25307
Cundinamarca,25312
Cundinamarca,25317
Cundinamarca,25320
Cundinamarca,25322
Cundinamarca,25324
Cundinamarca,25326
Cundinamarca,25328
Cundinamarca,25335
Cundinamarca,25339
Cundinamarca,25368
Cundinamarca,25372
Cundinamarca,25377
Cundinamarca,25386
Cundinamarca,25394
Cundinamarca,25398
Cundinamarca,25402
Cundinamarca,25407
Cundinamarca,25426
Cundinamarca,25430
Cundinamarca,25436
Cundinamarca,25438
Cundinamarca,25473
Cundinamarca,25483
Cundinamarca,25486
Cundinamarca,25488
Cundinamarca,25489
Cundinamarca,25491
Cundinamarca,25506
Cundinamarca,25513
Cundinamarca,25518
Cundinamarca,25524
Cundinamarca,25530
Cundinamarca,25535
Cundinamarca,25572
Cundinamarca,25580
Cundinamarca,25592
Cundinamarca,25594
Cundinamarca,25596
Cundinamarca,25599
Cundinamarca,25612
Cundinamarca,25645
Cundinamarca,25649
Cundinamarca,25653
Cundinamarca,25658
Cundinamarca,25662
Cundinamarca,25718
Cundinamarca,25736
Cundinamarca,25740
Cundinamarca,25743
Cundinamarca,25745
Cundinamarca,25754
Cundinamarca,25758
Cundinamarca,25769
Cundinamarca,25772
Cundinamarca,25777
Cundinamarca,25779
Cundinamarca,25781
Cundinamarca,25785
Cundinamarca,25793
Cundinamarca,25797
Cundinamarca,25799
Cundinamarca,25805
Cundinamarca,25807
Cundinamarca,25815
Cundinamarca,25817
Cundinamarca,25823
Cundinamarca,25839
Cundinamarca,25841
Cundinamarca,25843
Cundinamarca,25845
Cundinamarca,25851
Cundinamarca,25862
Cundinamarca,25867
Cundinamarca,25871
Cundinamarca,25873
Cundinamarca,25875
Cundinamarca,25878
Cundinamarca,25885
Cundinamarca,25898
Cundinamarca,25899
Guainía,94001
Guaviare,95015
Guaviare,95025
Guaviare,95200
Guaviare,95001
Huila,41006
Huila,41013
Huila,41016
Huila,41020
Huila,41026
Huila,41078
Huila,41132
Huila,41206
Huila,41244
Huila,41298
Huila,41306
Huila,41319
Huila,41349
Huila,41359
Huila,41378
Huila,41396
Huila,41001
Huila,41483
Huila,41503
Huila,41518
Huila,41524
Huila,41530
Huila,41548
Huila,41551
Huila,41615
Huila,41660
Huila,41668
Huila,41676
Huila,41770
Huila,41791
Huila,41799
Huila,41801
Huila,41797
Huila,41807
Huila,41872
Huila,41885
Huila,41357
La Guajira,44035
La Guajira,44078
La Guajira,44090
La Guajira,44098
La Guajira,44110
La Guajira,44279
La Guajira,44378
La Guajira,44420
La Guajira,44430
La Guajira,44560
La Guajira,44001
La Guajira,44650
La Guajira,44847
La Guajira,44855
La Guajira,44874
Magdalena,47001
Magdalena,47030
Magdalena,47053
Magdalena,47058
Magdalena,47161
Magdalena,47170
Magdalena,47189
Magdalena,47205
Magdalena,47245
Magdalena,47258
Magdalena,47268
Magdalena,47288
Magdalena,47318
Magdalena,47460
Magdalena,47541
Magdalena,47545
Magdalena,47551
Magdalena,47555
Magdalena,47570
Magdalena,47605
Magdalena,47660
Magdalena,47675
Magdalena,47692
Magdalena,47703
Magdalena,47707
Magdalena,47720
Magdalena,47745
Magdalena,47798
Magdalena,47960
Magdalena,47980
Meta,50006
Meta,50110
Meta,50124
Meta,50150
Meta,50223
Meta,50226
Meta,50245
Meta,50251
Meta,50270
Meta,50287
Meta,50313
Meta,50318
Meta,50350
Meta,50400
Meta,50325
Meta,50330
Meta,50450
Meta,50568
Meta,50577
Meta,50573
Meta,50590
Meta,50606
Meta,50680
Meta,50683
Meta,50686
Meta,50689
Meta,50370
Meta,50001
Meta,50711
Nariño,52001
Nariño,52019
Nariño,52022
Nariño,52036
Nariño,52051
Nariño,52079
Nariño,52083
Nariño,52110
Nariño,52203
Nariño,52207
Nariño,52210
Nariño,52215
Nariño,52224
Nariño,52227
Nariño,52233
Nariño,52240
Nariño,52250
Nariño,52254
Nariño,52256
Nariño,52258
Nariño,52260
Nariño,52287
Nariño,52317
Nariño,52320
Nariño,52323
Nariño,52352
Nariño,52354
Nariño,52356
Nariño,52378
Nariño,52381
Nariño,52385
Nariño,52390
Nariño,52399
Nariño,52405
Nariño,52411
Nariño,52418
Nariño,52427
Nariño,52435
Nariño,52473
Nariño,52480
Nariño,52490
Nariño,52506
Nariño,52520
Nariño,52540
Nariño,52560
Nariño,52565
Nariño,52573
Nariño,52585
Nariño,52612
Nariño,52621
Nariño,52678
Nariño,52683
Nariño,52685
Nariño,52687
Nariño,52693
Nariño,52694
Nariño,52696
Nariño,52699
Nariño,52720
Nariño,52786
Nariño,52788
Nariño,52835
Nariño,52838
Nariño,52885
Norte de Santander,54051
Norte de Santander,54099
Norte de Santander,54109
Norte de Santander,54172
Norte de Santander,54174
Norte de Santander,54206
Norte de Santander,54223
Norte de Santander,54128
Norte de Santander,54125
Norte de Santander,54001
Norte de Santander,54239
Norte de Santander,54245
Norte de Santander,54250
Norte de Santander,54261
Norte de Santander,54313
Norte de Santander,54344
Norte de Santander,54347
Norte de Santander,54385
Norte de Santander,54398
Norte de Santander,54377
Norte de Santander,54405
Norte de Santander,54418
Norte de Santander,54480
Norte de Santander,54498
Norte de Santander,54518
Norte de Santander,54520
Norte de Santander,54553
Norte de Santander,54599
Norte de Santander,54660
Norte de Santander,54670
Norte de Santander,54673
Norte de Santander,54680
Norte de Santander,54720
Norte de Santander,54743
Norte de Santander,54800
Norte de Santander,54810
Norte de Santander,54820
Norte de Santander,54871
Norte de Santander,54874
Norte de Santander,54003
Putumayo,86219
Putumayo,86001
Putumayo,86320
Putumayo,86568
Putumayo,86569
Putumayo,86571
Putumayo,86573
Putumayo,86755
Putumayo,86757
Putumayo,86760
Putumayo,86749
Putumayo,86865
Putumayo,86885
Quindío,63001
Quindío,63111
Quindío,63130
Quindío,63190
Quindío,63212
Quindío,63272
Quindío,63302
Quindío,63401
Quindío,63470
Quindío,63548
Quindío,63594
Quindío,63690
Risaralda,66045
Risaralda,66075
Risaralda,66088
Risaralda,66170
Risaralda,66318
Risaralda,66383
Risaralda,66400
Risaralda,66440
Risaralda,66456
Risaralda,66001
Risaralda,66572
Risaralda,66594
Risaralda,66682
Risaralda,66687
San Andrés,88564
Santander,68001
Santander,68013
Santander,68020
Santander,68051
Santander,68077
Santander,68079
Santander,68081
Santander,68092
Santander,68101
Santander,68121
Santander,68132
Santander,68147
Santander,68152
Santander,68160
Santander,68162
Santander,68167
Santander,68169
Santander,68176
Santander,68179
Santander,68190
Santander,68207
Santander,68209
Santander,68211
Santander,68217
Santander,68229
Santander,68235
Santander,68245
Santander,68250
Santander,68255
Santander,68264
Santander,68266
Santander,68271
Santander,68276
Santander,68296
Santander,68298
Santander,68307
Santander,68318
Santander,68320
Santander,68322
Santander,68324
Santander,68327
Santander,68344
Santander,68368
Santander,68370
Santander,68377
Santander,68385
Santander,68397
Santander,68406
Santander,68418
Santander,68425
Santander,68432
Santander,68444
Santander,68464
Santander,68468
Santander,68498
Santander,68500
Santander,68502
Santander,68522
Santander,68524
Santander,68533
Santander,68547
Santander,68549
Santander,68572
Santander,68573
Santander,68575
Santander,68615
Santander,68655
Santander,68669
Santander,68673
Santander,68679
Santander,68682
Santander,68684
Santander,68686
Santander,68689
Santander,68705
Santander,68720
Santander,68745
Santander,68755
Santander,68770
Santander,68773
Santander,68780
Santander,68820
Santander,68855
Santander,68861
Santander,68867
Santander,68872
Santander,68895
Sucre,70110
Sucre,70124
Sucre,70230
Sucre,70204
Sucre,70215
Sucre,70221
Sucre,70233
Sucre,70235
Sucre,70265
Sucre,70400
Sucre,70418
Sucre,70429
Sucre,70473
Sucre,70508
Sucre,70523
Sucre,70670
Sucre,70678
Sucre,70702
Sucre,70708
Sucre,70713
Sucre,70717
Sucre,70001
Sucre,70742
Sucre,70771
Sucre,70820
Sucre,70823
Tolima,73024
Tolima,73026
Tolima,73030
Tolima,73043
Tolima,73055
Tolima,73067
Tolima,73124
Tolima,73148
Tolima,73152
Tolima,73168
Tolima,73200
Tolima,73217
Tolima,73226
Tolima,73236
Tolima,73268
Tolima,73270
Tolima,73275
Tolima,73283
Tolima,73319
Tolima,73347
Tolima,73349
Tolima,73001
Tolima,73352
Tolima,73408
Tolima,73411
Tolima,73443
Tolima,73449
Tolima,73461
Tolima,73483
Tolima,73504
Tolima,73520
Tolima,73547
Tolima,73555
Tolima,73563
Tolima,73585
Tolima,73616
Tolima,73622
Tolima,73624
Tolima,73671
Tolima,73675
Tolima,73678
Tolima,73686
Tolima,73770
Tolima,73854
Tolima,73861
Tolima,73870
Tolima,73873
Valle del Cauca,76001
Valle del Cauca,76020
Valle del Cauca,76036
Valle del Cauca,76041
Valle del Cauca,76054
Valle del Cauca,76100
Valle del Cauca,76109
Valle del Cauca,76111
Valle del Cauca,76113
Valle del Cauca,76122
Valle del Cauca,76126
Valle del Cauca,76130
Valle del Cauca,76147
Valle del Cauca,76233
Valle del Cauca,76243
Valle del Cauca,76246
Valle del Cauca,76248
Valle del Cauca,76250
Valle del Cauca,76275
Valle del Cauca,76306
Valle del Cauca,76318
Valle del Cauca,76364
Valle del Cauca,76377
Valle del Cauca,76400
Valle del Cauca,76403
Valle del Cauca,76497
Valle del Cauca,76520
Valle del Cauca,76563
Valle del Cauca,76606
Valle del Cauca,76616
Valle del Cauca,76622
Valle del Cauca,76670
Valle del Cauca,76736
Valle del Cauca,76823
Valle del Cauca,76828
Valle del Cauca,76834
Valle del Cauca,76845
Valle del Cauca,76863
Valle del Cauca,76869
Valle del Cauca,76890
Valle del Cauca,76892
Valle del Cauca,76895
Vaupés,97161
Vaupés,97001
Vaupés,97666
Vichada,99773
Vichada,99524
Vichada,99001
Vichada,99624
Alta Guajira,44035
Alta Guajira,44430
Alta Guajira,44560
Alta Guajira,44847
Altillanura,50325
Altillanura,50568
Altillanura,50573
Altillanura,99773
Altillanura,99524
Altillanura,99001
Altillanura,99624
Altiplano Cundiboyacense,15022
Altiplano Cundiboyacense,15051
Altiplano Cundiboyacense,15087
Altiplano Cundiboyacense,15090
Altiplano Cundiboyacense,15092
Altiplano Cundiboyacense,15097
Altiplano Cundiboyacense,15104
Altiplano Cundiboyacense,15106
Altiplano Cundiboyacense,15109
Altiplano Cundiboyacense,15114
Altiplano Cundiboyacense,15131
Altiplano Cundiboyacense,15162
Altiplano Cundiboyacense,15172
Altiplano Cundiboyacense,15176
Altiplano Cundiboyacense,15232
Altiplano Cundiboyacense,15180
Altiplano Cundiboyacense,15183
Altiplano Cundiboyacense,15185
Altiplano Cundiboyacense,15187
Altiplano Cundiboyacense,15236
Altiplano Cundiboyacense,15189
Altiplano Cundiboyacense,15204
Altiplano Cundiboyacense,15212
Altiplano Cundiboyacense,15215
Altiplano Cundiboyacense,15218
Altiplano Cundiboyacense,15223
Altiplano Cundiboyacense,15224
Altiplano Cundiboyacense,15226
Altiplano Cundiboyacense,15238
Altiplano Cundiboyacense,15244
Altiplano Cundiboyacense,15248
Altiplano Cundiboyacense,15272
Altiplano Cundiboyacense,15276
Altiplano Cundiboyacense,15293
Altiplano Cundiboyacense,15296
Altiplano Cundiboyacense,15299
Altiplano Cundiboyacense,15317
Altiplano Cundiboyacense,15322
Altiplano Cundiboyacense,15325
Altiplano Cundiboyacense,15332
Altiplano Cundiboyacense,15362
Altiplano Cundiboyacense,15367
Altiplano Cundiboyacense,15368
Altiplano Cundiboyacense,15380
Altiplano Cundiboyacense,15403
Altiplano Cundiboyacense,15401
Altiplano Cundiboyacense,15425
Altiplano Cundiboyacense,15442
Altiplano Cundiboyacense,15455
Altiplano Cundiboyacense,15464
Altiplano Cundiboyacense,15466
Altiplano Cundiboyacense,15469
Altiplano Cundiboyacense,15476
Altiplano Cundiboyacense,15480
Altiplano Cundiboyacense,15491
Altiplano Cundiboyacense,15494
Altiplano Cundiboyacense,15500
Altiplano Cundiboyacense,15507
Altiplano Cundiboyacense,15511
Altiplano Cundiboyacense,15516
Altiplano Cundiboyacense,15522
Altiplano Cundiboyacense,15531
Altiplano Cundiboyacense,15533
Altiplano Cundiboyacense,15537
Altiplano Cundiboyacense,15542
Altiplano Cundiboyacense,15550
Altiplano Cundiboyacense,15580
Altiplano Cundiboyacense,15599
Altiplano Cundiboyacense,15600
Altiplano Cundiboyacense,15621
Altiplano Cundiboyacense,15632
Altiplano Cundiboyacense,15638
Altiplano Cundiboyacense,15646
Altiplano Cundiboyacense,15660
Altiplano Cundiboyacense,15664
Altiplano Cundiboyacense,15673
Altiplano Cundiboyacense,15676
Altiplano Cundiboyacense,15681
Altiplano Cundiboyacense,15690
Altiplano Cundiboyacense,15693
Altiplano Cundiboyacense,15696
Altiplano Cundiboyacense,15686
Altiplano Cundiboyacense,15720
Altiplano Cundiboyacense,15723
Altiplano Cundiboyacense,15740
Altiplano Cundiboyacense,15753
Altiplano Cundiboyacense,15757
Altiplano Cundiboyacense,15755
Altiplano Cundiboyacense,15759
Altiplano Cundiboyacense,15761
Altiplano Cundiboyacense,15762
Altiplano Cundiboyacense,15764
Altiplano Cundiboyacense,15763
Altiplano Cundiboyacense,15774
Altiplano Cundiboyacense,15776
Altiplano Cundiboyacense,15778
Altiplano Cundiboyacense,15790
Altiplano Cundiboyacense,15798
Altiplano Cundiboyacense,15804
Altiplano Cundiboyacense,15806
Altiplano Cundiboyacense,15808
Altiplano Cundiboyacense,15810
Altiplano Cundiboyacense,15814
Altiplano Cundiboyacense,15816
Altiplano Cundiboyacense,15820
Altiplano Cundiboyacense,15822
Altiplano Cundiboyacense,15001
Altiplano Cundiboyacense,15832
Altiplano Cundiboyacense,15835
Altiplano Cundiboyacense,15837
Altiplano Cundiboyacense,15839
Altiplano Cundiboyacense,15842
Altiplano Cundiboyacense,15861
Altiplano Cundiboyacense,15407
Altiplano Cundiboyacense,15879
Altiplano Cundiboyacense,15897
Altiplano Cundiboyacense,25019
Altiplano Cundiboyacense,25040
Altiplano Cundiboyacense,25086
Altiplano Cundiboyacense,25095
Altiplano Cundiboyacense,25099
Altiplano Cundiboyacense,25123
Altiplano Cundiboyacense,25126
Altiplano Cundiboyacense,25151
Altiplano Cundiboyacense,25154
Altiplano Cundiboyacense,25168
Altiplano Cundiboyacense,25175
Altiplano Cundiboyacense,25178
Altiplano Cundiboyacense,25181
Altiplano Cundiboyacense,25183
Altiplano Cundiboyacense,25200
Altiplano Cundiboyacense,25214
Altiplano Cundiboyacense,25224
Altiplano Cundiboyacense,25260
Altiplano Cundiboyacense,25269
Altiplano Cundiboyacense,25279
Altiplano Cundiboyacense,25281
Altiplano Cundiboyacense,25286
Altiplano Cundiboyacense,25288
Altiplano Cundiboyacense,25293
Altiplano Cundiboyacense,25295
Altiplano Cundiboyacense,25297
Altiplano Cundiboyacense,25299
Altiplano Cundiboyacense,25317
Altiplano Cundiboyacense,25322
Altiplano Cundiboyacense,25326
Altiplano Cundiboyacense,25328
Altiplano Cundiboyacense,25335
Altiplano Cundiboyacense,25339
Altiplano Cundiboyacense,25372
Altiplano Cundiboyacense,25377
Altiplano Cundiboyacense,25407
Altiplano Cundiboyacense,25426
Altiplano Cundiboyacense,25430
Altiplano Cundiboyacense,25436
Altiplano Cundiboyacense,25473
Altiplano Cundiboyacense,25486
Altiplano Cundiboyacense,25580
Altiplano Cundiboyacense,25594
Altiplano Cundiboyacense,25596
Altiplano Cundiboyacense,25645
Altiplano Cundiboyacense,25662
Altiplano Cundiboyacense,25718
Altiplano Cundiboyacense,25736
Altiplano Cundiboyacense,25745
Altiplano Cundiboyacense,25758
Altiplano Cundiboyacense,25769
Altiplano Cundiboyacense,25772
Altiplano Cundiboyacense,25777
Altiplano Cundiboyacense,25779
Altiplano Cundiboyacense,25781
Altiplano Cundiboyacense,25785
Altiplano Cundiboyacense,25793
Altiplano Cundiboyacense,25797
Altiplano Cundiboyacense,25799
Altiplano Cundiboyacense,25807
Altiplano Cundiboyacense,25817
Altiplano Cundiboyacense,25839
Altiplano Cundiboyacense,25841
Altiplano Cundiboyacense,25845
